LEVEL,code,name,full_name,cname,full_cname,lower_cname
5,1CHN033006002,,,越城区,,
5,1CHN033006021,,,绍兴县,,
5,1CHN033006024,,,新昌县,,
5,1CHN033006081,,,诸暨市,,
5,1CHN033006082,,,上虞市,,
5,1CHN033006083,,,嵊州市,,
5,1CHN033007002,,,婺城区,,
5,1CHN033007003,,,金东区,,
5,1CHN033007023,,,武义县,,
5,1CHN033007026,,,浦江县,,
5,1CHN033007027,,,磐安县,,
5,1CHN033007081,,,兰溪市,,
5,1CHN033007082,,,义乌市,,
5,1CHN033007083,,,东阳市,,
5,1CHN033007084,,,永康市,,
5,1CHN033008002,,,柯城区,,
5,1CHN033008003,,,衢江区,,
5,1CHN033008022,,,常山县,,
5,1CHN033008024,,,开化县,,
5,1CHN033008025,,,龙游县,,
5,1CHN033008081,,,江山市,,
5,1CHN033009002,,,定海区,,
5,1CHN033009003,,,普陀区,,
5,1CHN033009021,,,岱山县,,
5,1CHN033009022,,,嵊泗县,,
5,1CHN033010002,,,椒江区,,
5,1CHN033010003,,,黄岩区,,
5,1CHN033010004,,,路桥区,,
5,1CHN033010021,,,玉环县,,
5,1CHN033010022,,,三门县,,
5,1CHN033010023,,,天台县,,
5,1CHN033010024,,,仙居县,,
5,1CHN033010081,,,温岭市,,
5,1CHN033010082,,,临海市,,
5,1CHN033011002,,,莲都区,,
5,1CHN033011021,,,青田县,,
5,1CHN033011022,,,缙云县,,
5,1CHN033011023,,,遂昌县,,
5,1CHN033011024,,,松阳县,,
5,1CHN033011025,,,云和县,,
5,1CHN033011026,,,庆元县,,
5,1CHN033011027,,,景宁畲族自治县,,
5,1CHN033011081,,,龙泉市,,
5,1CHN034001002,,,瑶海区,,
5,1CHN034001003,,,庐阳区,,
5,1CHN034001004,,,蜀山区,,
5,1CHN034001011,,,包河区,,
5,1CHN034001021,,,长丰县,,
5,1CHN034001022,,,肥东县,,
5,1CHN034001023,,,肥西县,,
5,1CHN034001024,,,庐江县,,
5,1CHN034001025,,,巢湖市,,
5,1CHN034002002,,,镜湖区,,
5,1CHN034002003,,,弋江区,,
5,1CHN034002007,,,鸠江区,,
5,1CHN034002008,,,三山区,,
5,1CHN034002021,,,芜湖县,,
5,1CHN034002022,,,繁昌县,,
5,1CHN034002023,,,南陵县,,
5,1CHN034002024,,,无为县,,
5,1CHN034003002,,,龙子湖区,,
5,1CHN034003003,,,蚌山区,,
5,1CHN034003004,,,禹会区,,
5,1CHN034003011,,,淮上区,,
5,1CHN034003021,,,怀远县,,
5,1CHN034003022,,,五河县,,
5,1CHN034003023,,,固镇县,,
5,1CHN034004002,,,大通区,,
5,1CHN034004003,,,田家庵区,,
5,1CHN034004004,,,谢家集区,,
5,1CHN034004005,,,八公山区,,
5,1CHN034004006,,,潘集区,,
5,1CHN034004021,,,凤台县,,
5,1CHN034005003,,,花山区,,
5,1CHN034005004,,,雨山区,,
5,1CHN034005005,,,博望区,,
5,1CHN034005021,,,当涂县,,
5,1CHN034005022,,,含山县,,
5,1CHN034005023,,,和县,,
5,1CHN034006002,,,杜集区,,
5,1CHN034006003,,,相山区,,
5,1CHN034006004,,,烈山区,,
5,1CHN034006021,,,濉溪县,,
5,1CHN034007002,,,铜官山区,,
5,1CHN034007003,,,狮子山区,,
5,1CHN034007011,,,郊区,,
5,1CHN034007021,,,铜陵县,,
5,1CHN034008002,,,迎江区,,
5,1CHN034008003,,,大观区,,
5,1CHN034008011,,,宜秀区,,
5,1CHN034008022,,,怀宁县,,
5,1CHN034008023,,,枞阳县,,
5,1CHN034008024,,,潜山县,,
5,1CHN034008025,,,太湖县,,
5,1CHN034008026,,,宿松县,,
5,1CHN034008027,,,望江县,,
5,1CHN034008028,,,岳西县,,
5,1CHN034008081,,,桐城市,,
5,1CHN034010002,,,屯溪区,,
5,1CHN034010003,,,黄山区,,
5,1CHN034010004,,,徽州区,,
5,1CHN034010021,,,歙县,,
5,1CHN034010022,,,休宁县,,
5,1CHN034010023,,,黟县,,
5,1CHN034010024,,,祁门县,,
5,1CHN034011002,,,琅琊区,,
5,1CHN034011003,,,南谯区,,
5,1CHN034011022,,,来安县,,
5,1CHN034011024,,,全椒县,,
5,1CHN034011025,,,定远县,,
5,1CHN034011026,,,凤阳县,,
5,1CHN034011081,,,天长市,,
5,1CHN034011082,,,明光市,,
5,1CHN034012002,,,颍州区,,
5,1CHN034012003,,,颍东区,,
5,1CHN034012004,,,颍泉区,,
5,1CHN034012021,,,临泉县,,
5,1CHN034012022,,,太和县,,
5,1CHN034012025,,,阜南县,,
5,1CHN034012026,,,颍上县,,
5,1CHN034012082,,,界首市,,
5,1CHN034013002,,,埇桥区,,
5,1CHN034013021,,,砀山县,,
5,1CHN034013022,,,萧县,,
5,1CHN034013023,,,灵璧县,,
5,1CHN034013024,,,泗县,,
5,1CHN034015002,,,金安区,,
5,1CHN034015003,,,裕安区,,
5,1CHN034015021,,,寿县,,
5,1CHN034015022,,,霍邱县,,
5,1CHN034015023,,,舒城县,,
5,1CHN034015024,,,金寨县,,
5,1CHN034015025,,,霍山县,,
5,1CHN034016002,,,谯城区,,
5,1CHN034016021,,,涡阳县,,
5,1CHN034016022,,,蒙城县,,
5,1CHN034016023,,,利辛县,,
5,1CHN034017002,,,贵池区,,
5,1CHN034017021,,,东至县,,
5,1CHN034017022,,,石台县,,
5,1CHN034017023,,,青阳县,,
5,1CHN034018002,,,宣州区,,
5,1CHN034018021,,,郎溪县,,
5,1CHN034018022,,,广德县,,
5,1CHN034018023,,,泾县,,
5,1CHN034018024,,,绩溪县,,
5,1CHN034018025,,,旌德县,,
5,1CHN034018081,,,宁国市,,
5,1CHN035001002,,,鼓楼区,,
5,1CHN035001003,,,台江区,,
5,1CHN035001004,,,仓山区,,
5,1CHN035001005,,,马尾区,,
5,1CHN035001011,,,晋安区,,
5,1CHN035001021,,,闽侯县,,
5,1CHN035001022,,,连江县,,
5,1CHN035001023,,,罗源县,,
5,1CHN035001024,,,闽清县,,
5,1CHN035001025,,,永泰县,,
5,1CHN035001028,,,平潭县,,
5,1CHN035001081,,,福清市,,
5,1CHN035001082,,,长乐市,,
5,1CHN035002003,,,思明区,,
5,1CHN035002005,,,海沧区,,
5,1CHN035002006,,,湖里区,,
5,1CHN035002011,,,集美区,,
5,1CHN035002012,,,同安区,,
5,1CHN035002013,,,翔安区,,
5,1CHN035003002,,,城厢区,,
5,1CHN035003003,,,涵江区,,
5,1CHN035003004,,,荔城区,,
5,1CHN035003005,,,秀屿区,,
5,1CHN035003022,,,仙游县,,
5,1CHN035004002,,,梅列区,,
5,1CHN035004003,,,三元区,,
5,1CHN035004021,,,明溪县,,
5,1CHN035004023,,,清流县,,
5,1CHN035004024,,,宁化县,,
5,1CHN035004025,,,大田县,,
5,1CHN035004026,,,尤溪县,,
5,1CHN035004027,,,沙县,,
5,1CHN035004028,,,将乐县,,
5,1CHN035004029,,,泰宁县,,
5,1CHN035004030,,,建宁县,,
5,1CHN035004081,,,永安市,,
5,1CHN035005002,,,鲤城区,,
5,1CHN035005003,,,丰泽区,,
5,1CHN035005004,,,洛江区,,
5,1CHN035005005,,,泉港区,,
5,1CHN035005021,,,惠安县,,
5,1CHN035005024,,,安溪县,,
5,1CHN035005025,,,永春县,,
5,1CHN035005026,,,德化县,,
5,1CHN035005027,,,金门县,,
5,1CHN035005081,,,石狮市,,
5,1CHN035005082,,,晋江市,,
5,1CHN035005083,,,南安市,,
5,1CHN035006002,,,芗城区,,
5,1CHN035006003,,,龙文区,,
5,1CHN035006022,,,云霄县,,
5,1CHN035006023,,,漳浦县,,
5,1CHN035006024,,,诏安县,,
5,1CHN035006025,,,长泰县,,
5,1CHN035006026,,,东山县,,
5,1CHN035006027,,,南靖县,,
5,1CHN035006028,,,平和县,,
5,1CHN035006029,,,华安县,,
5,1CHN035006081,,,龙海市,,
5,1CHN035007002,,,延平区,,
5,1CHN035007021,,,顺昌县,,
5,1CHN035007022,,,浦城县,,
5,1CHN035007023,,,光泽县,,
5,1CHN035007024,,,松溪县,,
5,1CHN035007025,,,政和县,,
5,1CHN035007081,,,邵武市,,
5,1CHN035007082,,,武夷山市,,
5,1CHN035007083,,,建瓯市,,
5,1CHN035007084,,,建阳市,,
5,1CHN035008002,,,新罗区,,
5,1CHN035008021,,,长汀县,,
5,1CHN035008022,,,永定县,,
5,1CHN035008023,,,上杭县,,
5,1CHN035008024,,,武平县,,
5,1CHN035008025,,,连城县,,
5,1CHN035008081,,,漳平市,,
5,1CHN035009002,,,蕉城区,,
5,1CHN035009021,,,霞浦县,,
5,1CHN035009022,,,古田县,,
5,1CHN035009023,,,屏南县,,
5,1CHN035009024,,,寿宁县,,
5,1CHN035009025,,,周宁县,,
5,1CHN035009026,,,柘荣县,,
5,1CHN035009081,,,福安市,,
5,1CHN035009082,,,福鼎市,,
5,1CHN036001002,,,东湖区,,
5,1CHN036001003,,,西湖区,,
5,1CHN036001004,,,青云谱区,,
5,1CHN036001005,,,湾里区,,
5,1CHN036001011,,,青山湖区,,
5,1CHN036001021,,,南昌县,,
5,1CHN036001022,,,新建县,,
5,1CHN036001023,,,安义县,,
5,1CHN036001024,,,进贤县,,
5,1CHN036002002,,,昌江区,,
5,1CHN036002003,,,珠山区,,
5,1CHN036002022,,,浮梁县,,
5,1CHN036002081,,,乐平市,,
5,1CHN036003002,,,安源区,,
5,1CHN036003013,,,湘东区,,
5,1CHN036003021,,,莲花县,,
5,1CHN036003022,,,上栗县,,
5,1CHN036003023,,,芦溪县,,
5,1CHN036004002,,,庐山区,,
5,1CHN036004003,,,浔阳区,,
5,1CHN036004021,,,九江县,,
5,1CHN036004023,,,武宁县,,
5,1CHN036004024,,,修水县,,
5,1CHN036004025,,,永修县,,
5,1CHN036004026,,,德安县,,
5,1CHN036004027,,,星子县,,
5,1CHN036004028,,,都昌县,,
5,1CHN036004029,,,湖口县,,
5,1CHN036004030,,,彭泽县,,
5,1CHN036004081,,,瑞昌市,,
5,1CHN036005002,,,渝水区,,
5,1CHN036005021,,,分宜县,,
5,1CHN036006002,,,月湖区,,
5,1CHN036006022,,,余江县,,
5,1CHN036006081,,,贵溪市,,
5,1CHN036007002,,,章贡区,,
5,1CHN036007021,,,赣县,,
5,1CHN036007022,,,信丰县,,
5,1CHN036007023,,,大余县,,
5,1CHN036007024,,,上犹县,,
5,1CHN036007025,,,崇义县,,
5,1CHN036007026,,,安远县,,
5,1CHN036007027,,,龙南县,,
5,1CHN036007028,,,定南县,,
5,1CHN036007029,,,全南县,,
5,1CHN036007030,,,宁都县,,
5,1CHN036007031,,,于都县,,
5,1CHN036007032,,,兴国县,,
5,1CHN036007033,,,会昌县,,
5,1CHN036007034,,,寻乌县,,
5,1CHN036007035,,,石城县,,
5,1CHN036007081,,,瑞金市,,
5,1CHN036007082,,,南康市,,
5,1CHN036008002,,,吉州区,,
5,1CHN036008003,,,青原区,,
5,1CHN036008021,,,吉安县,,
5,1CHN036008022,,,吉水县,,
5,1CHN036008023,,,峡江县,,
5,1CHN036008024,,,新干县,,
5,1CHN036008025,,,永丰县,,
5,1CHN036008026,,,泰和县,,
5,1CHN036008027,,,遂川县,,
5,1CHN036008028,,,万安县,,
5,1CHN036008029,,,安福县,,
5,1CHN036008030,,,永新县,,
5,1CHN036008081,,,井冈山市,,
5,1CHN036009002,,,袁州区,,
5,1CHN036009021,,,奉新县,,
5,1CHN036009022,,,万载县,,
5,1CHN036009023,,,上高县,,
5,1CHN036009024,,,宜丰县,,
5,1CHN036009025,,,靖安县,,
5,1CHN036009026,,,铜鼓县,,
5,1CHN036009081,,,丰城市,,
5,1CHN036009082,,,樟树市,,
5,1CHN036009083,,,高安市,,
5,1CHN036010002,,,临川区,,
5,1CHN036010021,,,南城县,,
5,1CHN036010022,,,黎川县,,
5,1CHN036010023,,,南丰县,,
5,1CHN036010024,,,崇仁县,,
5,1CHN036010025,,,乐安县,,
5,1CHN036010026,,,宜黄县,,
5,1CHN036010027,,,金溪县,,
5,1CHN036010028,,,资溪县,,
5,1CHN036010029,,,东乡县,,
5,1CHN036010030,,,广昌县,,
5,1CHN036011002,,,信州区,,
5,1CHN036011021,,,上饶县,,
5,1CHN036011022,,,广丰县,,
5,1CHN036011023,,,玉山县,,
5,1CHN036011024,,,铅山县,,
5,1CHN036011025,,,横峰县,,
5,1CHN036011026,,,弋阳县,,
5,1CHN036011027,,,余干县,,
5,1CHN036011028,,,鄱阳县,,
5,1CHN036011029,,,万年县,,
5,1CHN036011030,,,婺源县,,
5,1CHN036011081,,,德兴市,,
5,1CHN037001002,,,历下区,,
5,1CHN037001003,,,市中区,,
5,1CHN037001004,,,槐荫区,,
5,1CHN037001005,,,天桥区,,
5,1CHN037001012,,,历城区,,
5,1CHN037001013,,,长清区,,
5,1CHN037001024,,,平阴县,,
5,1CHN037001025,,,济阳县,,
5,1CHN037001026,,,商河县,,
5,1CHN037001081,,,章丘市,,
5,1CHN037002002,,,市南区,,
5,1CHN037002003,,,市北区,,
5,1CHN037002005,,,四方区,,
5,1CHN037002011,,,黄岛区,,
5,1CHN037002012,,,崂山区,,
5,1CHN037002013,,,李沧区,,
5,1CHN037002014,,,城阳区,,
5,1CHN037002081,,,胶州市,,
5,1CHN037002082,,,即墨市,,
5,1CHN037002083,,,平度市,,
5,1CHN037002084,,,胶南市,,
5,1CHN037002085,,,莱西市,,
5,1CHN037003002,,,淄川区,,
5,1CHN037003003,,,张店区,,
5,1CHN037003004,,,博山区,,
5,1CHN037003005,,,临淄区,,
5,1CHN037003006,,,周村区,,
5,1CHN037003021,,,桓台县,,
5,1CHN037003022,,,高青县,,
5,1CHN037003023,,,沂源县,,
5,1CHN037004002,,,市中区,,
5,1CHN037004003,,,薛城区,,
5,1CHN037004004,,,峄城区,,
5,1CHN037004005,,,台儿庄区,,
5,1CHN037004006,,,山亭区,,
5,1CHN037004081,,,滕州市,,
5,1CHN037005002,,,东营区,,
5,1CHN037005003,,,河口区,,
5,1CHN037005021,,,垦利县,,
5,1CHN037005022,,,利津县,,
5,1CHN037005023,,,广饶县,,
5,1CHN037006002,,,芝罘区,,
5,1CHN037006011,,,福山区,,
5,1CHN037006012,,,牟平区,,
5,1CHN037006013,,,莱山区,,
5,1CHN037006034,,,长岛县,,
5,1CHN037006081,,,龙口市,,
5,1CHN037006082,,,莱阳市,,
5,1CHN037006083,,,莱州市,,
5,1CHN037006084,,,蓬莱市,,
5,1CHN037006085,,,招远市,,
5,1CHN037006086,,,栖霞市,,
5,1CHN037006087,,,海阳市,,
5,1CHN037007002,,,潍城区,,
5,1CHN037007003,,,寒亭区,,
5,1CHN037007004,,,坊子区,,
5,1CHN037007005,,,奎文区,,
5,1CHN037007024,,,临朐县,,
5,1CHN037007025,,,昌乐县,,
5,1CHN037007081,,,青州市,,
5,1CHN037007082,,,诸城市,,
5,1CHN037007083,,,寿光市,,
5,1CHN037007084,,,安丘市,,
5,1CHN037007085,,,高密市,,
5,1CHN037007086,,,昌邑市,,
5,1CHN037008002,,,市中区,,
5,1CHN037008011,,,任城区,,
5,1CHN037008026,,,微山县,,
5,1CHN037008027,,,鱼台县,,
5,1CHN037008028,,,金乡县,,
5,1CHN037008029,,,嘉祥县,,
5,1CHN037008030,,,汶上县,,
5,1CHN037008031,,,泗水县,,
5,1CHN037008032,,,梁山县,,
5,1CHN037008081,,,曲阜市,,
5,1CHN037008082,,,兖州市,,
5,1CHN037008083,,,邹城市,,
5,1CHN037009002,,,泰山区,,
5,1CHN037009011,,,岱岳区,,
5,1CHN037009021,,,宁阳县,,
5,1CHN037009023,,,东平县,,
5,1CHN037009082,,,新泰市,,
5,1CHN037009083,,,肥城市,,
5,1CHN037010002,,,环翠区,,
5,1CHN037010081,,,文登市,,
5,1CHN037010082,,,荣成市,,
5,1CHN037010083,,,乳山市,,
5,1CHN037011002,,,东港区,,
5,1CHN037011003,,,岚山区,,
5,1CHN037011021,,,五莲县,,
5,1CHN037011022,,,莒县,,
5,1CHN037012002,,,莱城区,,
5,1CHN037012003,,,钢城区,,
5,1CHN037013002,,,兰山区,,
5,1CHN037013011,,,罗庄区,,
5,1CHN037013012,,,河东区,,
5,1CHN037013021,,,沂南县,,
5,1CHN037013022,,,郯城县,,
5,1CHN037013023,,,沂水县,,
5,1CHN037013024,,,苍山县,,
5,1CHN037013025,,,费县,,
5,1CHN037013026,,,平邑县,,
5,1CHN037013027,,,莒南县,,
5,1CHN037013028,,,蒙阴县,,
5,1CHN037013029,,,临沭县,,
5,1CHN037014002,,,德城区,,
5,1CHN037014021,,,陵县,,
5,1CHN037014022,,,宁津县,,
5,1CHN037014023,,,庆云县,,
5,1CHN037014024,,,临邑县,,
5,1CHN037014025,,,齐河县,,
5,1CHN037014026,,,平原县,,
5,1CHN037014027,,,夏津县,,
5,1CHN037014028,,,武城县,,
5,1CHN037014081,,,乐陵市,,
5,1CHN037014082,,,禹城市,,
5,1CHN037015002,,,东昌府区,,
5,1CHN037015021,,,阳谷县,,
5,1CHN037015022,,,莘县,,
5,1CHN037015023,,,茌平县,,
5,1CHN037015024,,,东阿县,,
5,1CHN037015025,,,冠县,,
5,1CHN037015026,,,高唐县,,
5,1CHN037015081,,,临清市,,
5,1CHN037016002,,,滨城区,,
5,1CHN037016021,,,惠民县,,
5,1CHN037016022,,,阳信县,,
5,1CHN037016023,,,无棣县,,
5,1CHN037016024,,,沾化县,,
5,1CHN037016025,,,博兴县,,
5,1CHN037016026,,,邹平县,,
5,1CHN037017002,,,牡丹区,,
5,1CHN037017021,,,曹县,,
5,1CHN037017022,,,单县,,
5,1CHN037017023,,,成武县,,
5,1CHN037017024,,,巨野县,,
5,1CHN037017025,,,郓城县,,
5,1CHN037017026,,,鄄城县,,
5,1CHN037017027,,,定陶县,,
5,1CHN037017028,,,东明县,,
5,1CHN041001002,,,中原区,,
5,1CHN041001003,,,二七区,,
5,1CHN041001004,,,管城回族区,,
5,1CHN041001005,,,金水区,,
5,1CHN041001006,,,上街区,,
5,1CHN041001008,,,惠济区,,
5,1CHN041001022,,,中牟县,,
5,1CHN041001081,,,巩义市,,
5,1CHN041001082,,,荥阳市,,
5,1CHN041001083,,,新密市,,
5,1CHN041001084,,,新郑市,,
5,1CHN041001085,,,登封市,,
5,1CHN041002002,,,龙亭区,,
5,1CHN041002003,,,顺河回族区,,
5,1CHN041002004,,,鼓楼区,,
5,1CHN041002005,,,禹王台区,,
5,1CHN041002011,,,金明区,,
5,1CHN041002021,,,杞县,,
5,1CHN041002022,,,通许县,,
5,1CHN041002023,,,尉氏县,,
5,1CHN041002024,,,开封县,,
5,1CHN041002025,,,兰考县,,
5,1CHN041003002,,,老城区,,
5,1CHN041003003,,,西工区,,
5,1CHN041003004,,,瀍河回族区,,
5,1CHN041003005,,,涧西区,,
5,1CHN041003006,,,吉利区,,
5,1CHN041003011,,,洛龙区,,
5,1CHN041003022,,,孟津县,,
5,1CHN041003023,,,新安县,,
5,1CHN041003024,,,栾川县,,
5,1CHN041003025,,,嵩县,,
5,1CHN041003026,,,汝阳县,,
5,1CHN041003027,,,宜阳县,,
5,1CHN041003028,,,洛宁县,,
5,1CHN041003029,,,伊川县,,
5,1CHN041003081,,,偃师市,,
5,1CHN041004002,,,新华区,,
5,1CHN041004003,,,卫东区,,
5,1CHN041004004,,,石龙区,,
5,1CHN041004011,,,湛河区,,
5,1CHN041004021,,,宝丰县,,
5,1CHN041004022,,,叶县,,
5,1CHN041004023,,,鲁山县,,
5,1CHN041004025,,,郏县,,
5,1CHN041004081,,,舞钢市,,
5,1CHN041004082,,,汝州市,,
5,1CHN041005002,,,文峰区,,
5,1CHN041005003,,,北关区,,
5,1CHN041005005,,,殷都区,,
5,1CHN041005006,,,龙安区,,
5,1CHN041005022,,,安阳县,,
5,1CHN041005023,,,汤阴县,,
5,1CHN041005026,,,滑县,,
5,1CHN041005027,,,内黄县,,
5,1CHN041005081,,,林州市,,
5,1CHN041006002,,,鹤山区,,
5,1CHN041006003,,,山城区,,
5,1CHN041006011,,,淇滨区,,
5,1CHN041006021,,,浚县,,
5,1CHN041006022,,,淇县,,
5,1CHN041007002,,,红旗区,,
5,1CHN041007003,,,卫滨区,,
5,1CHN041007004,,,凤泉区,,
5,1CHN041007011,,,牧野区,,
5,1CHN041007021,,,新乡县,,
5,1CHN041007024,,,获嘉县,,
5,1CHN041007025,,,原阳县,,
5,1CHN041007026,,,延津县,,
5,1CHN041007027,,,封丘县,,
5,1CHN041007028,,,长垣县,,
5,1CHN041007081,,,卫辉市,,
5,1CHN041007082,,,辉县市,,
5,1CHN041008002,,,解放区,,
5,1CHN041008003,,,中站区,,
5,1CHN041008004,,,马村区,,
5,1CHN041008011,,,山阳区,,
5,1CHN041008021,,,修武县,,
5,1CHN041008022,,,博爱县,,
5,1CHN041008023,,,武陟县,,
5,1CHN041008025,,,温县,,
5,1CHN041008082,,,沁阳市,,
5,1CHN041008083,,,孟州市,,
5,1CHN041009002,,,华龙区,,
5,1CHN041009022,,,清丰县,,
5,1CHN041009023,,,南乐县,,
5,1CHN041009026,,,范县,,
5,1CHN041009027,,,台前县,,
5,1CHN041009028,,,濮阳县,,
5,1CHN041010002,,,魏都区,,
5,1CHN041010023,,,许昌县,,
5,1CHN041010024,,,鄢陵县,,
5,1CHN041010025,,,襄城县,,
5,1CHN041010081,,,禹州市,,
5,1CHN041010082,,,长葛市,,
5,1CHN041011002,,,源汇区,,
5,1CHN041011003,,,郾城区,,
5,1CHN041011004,,,召陵区,,
5,1CHN041011021,,,舞阳县,,
5,1CHN041011022,,,临颍县,,
5,1CHN041012002,,,湖滨区,,
5,1CHN041012021,,,渑池县,,
5,1CHN041012022,,,陕县,,
5,1CHN041012024,,,卢氏县,,
5,1CHN041012081,,,义马市,,
5,1CHN041012082,,,灵宝市,,
5,1CHN041013002,,,宛城区,,
5,1CHN041013003,,,卧龙区,,
5,1CHN041013021,,,南召县,,
5,1CHN041013022,,,方城县,,
5,1CHN041013023,,,西峡县,,
5,1CHN041013024,,,镇平县,,
5,1CHN041013025,,,内乡县,,
5,1CHN041013026,,,淅川县,,
5,1CHN041013027,,,社旗县,,
5,1CHN041013028,,,唐河县,,
5,1CHN041013029,,,新野县,,
5,1CHN041013030,,,桐柏县,,
5,1CHN041013081,,,邓州市,,
5,1CHN041014002,,,梁园区,,
5,1CHN041014003,,,睢阳区,,
5,1CHN041014021,,,民权县,,
5,1CHN041014022,,,睢县,,
5,1CHN041014023,,,宁陵县,,
5,1CHN041014024,,,柘城县,,
5,1CHN041014025,,,虞城县,,
5,1CHN041014026,,,夏邑县,,
5,1CHN041014081,,,永城市,,
5,1CHN041015002,,,浉河区,,
5,1CHN041015003,,,平桥区,,
5,1CHN041015021,,,罗山县,,
5,1CHN041015022,,,光山县,,
5,1CHN041015023,,,新县,,
5,1CHN041015024,,,商城县,,
5,1CHN041015025,,,固始县,,
5,1CHN041015026,,,潢川县,,
5,1CHN041015027,,,淮滨县,,
5,1CHN041015028,,,息县,,
5,1CHN041016002,,,川汇区,,
5,1CHN041016021,,,扶沟县,,
5,1CHN041016022,,,西华县,,
5,1CHN041016023,,,商水县,,
5,1CHN041016024,,,沈丘县,,
5,1CHN041016025,,,郸城县,,
5,1CHN041016026,,,淮阳县,,
5,1CHN041016027,,,太康县,,
5,1CHN041016028,,,鹿邑县,,
5,1CHN041016081,,,项城市,,
5,1CHN041017002,,,驿城区,,
5,1CHN041017021,,,西平县,,
5,1CHN041017022,,,上蔡县,,
5,1CHN041017023,,,平舆县,,
5,1CHN041017024,,,正阳县,,
5,1CHN041017025,,,确山县,,
5,1CHN041017026,,,泌阳县,,
5,1CHN041017027,,,汝南县,,
5,1CHN041017028,,,遂平县,,
5,1CHN041017029,,,新蔡县,,
5,1CHN042001002,,,江岸区,,
5,1CHN042001003,,,江汉区,,
5,1CHN042001004,,,硚口区,,
5,1CHN042001005,,,汉阳区,,
5,1CHN042001006,,,武昌区,,
5,1CHN042001007,,,青山区,,
5,1CHN042001011,,,洪山区,,
5,1CHN042001012,,,东西湖区,,
5,1CHN042001013,,,汉南区,,
5,1CHN042001014,,,蔡甸区,,
5,1CHN042001015,,,江夏区,,
5,1CHN042001016,,,黄陂区,,
5,1CHN042001017,,,新洲区,,
5,1CHN042002002,,,黄石港区,,
5,1CHN042002003,,,西塞山区,,
5,1CHN042002004,,,下陆区,,
5,1CHN042002005,,,铁山区,,
5,1CHN042002022,,,阳新县,,
5,1CHN042002081,,,大冶市,,
5,1CHN042003002,,,茅箭区,,
5,1CHN042003003,,,张湾区,,
5,1CHN042003021,,,郧县,,
5,1CHN042003022,,,郧西县,,
5,1CHN042003023,,,竹山县,,
5,1CHN042003024,,,竹溪县,,
5,1CHN042003025,,,房县,,
5,1CHN042003081,,,丹江口市,,
5,1CHN042005002,,,西陵区,,
5,1CHN042005003,,,伍家岗区,,
5,1CHN042005004,,,点军区,,
5,1CHN042005005,,,猇亭区,,
5,1CHN042005006,,,夷陵区,,
5,1CHN042005025,,,远安县,,
5,1CHN042005026,,,兴山县,,
5,1CHN042005027,,,秭归县,,
5,1CHN042005028,,,长阳土家族自治县,,
5,1CHN042005029,,,五峰土家族自治县,,
5,1CHN042005081,,,宜都市,,
5,1CHN042005082,,,当阳市,,
5,1CHN042005083,,,枝江市,,
5,1CHN042006002,,,襄城区,,
5,1CHN042006006,,,樊城区,,
5,1CHN042006007,,,襄州区,,
5,1CHN042006024,,,南漳县,,
5,1CHN042006025,,,谷城县,,
5,1CHN042006026,,,保康县,,
5,1CHN042006082,,,老河口市,,
5,1CHN042006083,,,枣阳市,,
5,1CHN042006084,,,宜城市,,
5,1CHN042007002,,,梁子湖区,,
5,1CHN042007003,,,华容区,,
5,1CHN042007004,,,鄂城区,,
5,1CHN042008002,,,东宝区,,
5,1CHN042008004,,,掇刀区,,
5,1CHN042008021,,,京山县,,
5,1CHN042008022,,,沙洋县,,
5,1CHN042008081,,,钟祥市,,
5,1CHN042009002,,,孝南区,,
5,1CHN042009021,,,孝昌县,,
5,1CHN042009022,,,大悟县,,
5,1CHN042009023,,,云梦县,,
5,1CHN042009081,,,应城市,,
5,1CHN042009082,,,安陆市,,
5,1CHN042009084,,,汉川市,,
5,1CHN042010002,,,沙市区,,
5,1CHN042010003,,,荆州区,,
5,1CHN042010022,,,公安县,,
5,1CHN042010023,,,监利县,,
5,1CHN042010024,,,江陵县,,
5,1CHN042010081,,,石首市,,
5,1CHN042010083,,,洪湖市,,
5,1CHN042010087,,,松滋市,,
5,1CHN042011002,,,黄州区,,
5,1CHN042011021,,,团风县,,
5,1CHN042011022,,,红安县,,
5,1CHN042011023,,,罗田县,,
5,1CHN042011024,,,英山县,,
5,1CHN042011025,,,浠水县,,
5,1CHN042011026,,,蕲春县,,
5,1CHN042011027,,,黄梅县,,
5,1CHN042011081,,,麻城市,,
5,1CHN042011082,,,武穴市,,
5,1CHN042012002,,,咸安区,,
5,1CHN042012021,,,嘉鱼县,,
5,1CHN042012022,,,通城县,,
5,1CHN042012023,,,崇阳县,,
5,1CHN042012024,,,通山县,,
5,1CHN042012081,,,赤壁市,,
5,1CHN042013002,,,曾都区,,
5,1CHN042013021,,,随县,,
5,1CHN042013081,,,广水市,,
5,1CHN042028001,,,恩施市,,
5,1CHN042028002,,,利川市,,
5,1CHN042028022,,,建始县,,
5,1CHN042028023,,,巴东县,,
5,1CHN042028025,,,宣恩县,,
5,1CHN042028026,,,咸丰县,,
5,1CHN042028027,,,来凤县,,
5,1CHN042028028,,,鹤峰县,,
5,1CHN043001002,,,芙蓉区,,
5,1CHN043001003,,,天心区,,
5,1CHN043001004,,,岳麓区,,
5,1CHN043001005,,,开福区,,
5,1CHN043001011,,,雨花区,,
5,1CHN043001021,,,长沙县,,
5,1CHN043001022,,,望城区,,
